codeAiot;raisonSociale;"adresse1";"adresse2";"adresse3";codePostal;codeInsee;commune;codeNaf;numeroSiret;coordonneeX;coordonneeY;systemeCoordonnees;longitude;latitude;bovins;porcs;volailles;carriere;eolienne;industrie;prioriteNationale;statutSeveso;ied;serviceAiot;etatActivite;regimeVigueur;url
"0053317921";"SOC DES VIGNOBLES JEAN QUEYRENS ET FILS";;"LD  GRAND VILLAGE";;"33410";"33152";Donzac;"01";"34820113800016";442245;6399407;"2154";-0.251407;44.645997;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053317921"
"0005212294";"GAEC DE FREYBERNAT";"LD FREYBERNAT";;;"33760";"33215";Ladaux;"01";"33265055500011";442828;6405616;"2154";-0.24728;44.702064;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212294"
"0053321911";"MAISON SICHEL";"LD PADOUEN";Désarnaud;;"33490";"33438";"Saint-Maixant";"46";"46720081200031";443534;6392270;"2154";-0.231483;44.582276;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321911"
"0003104147";"MONSIEUR CHASSAING HERVE";"15 route de Saint Morillon";"Lieu dit  Lacanau";;"33650";"33474";"Saint-Selve";"45";"32296382800031";422966;6401890;"2154";-0.495678;44.660918;false;false;false;false;false;false;false;;false;"DDPP 33";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104147"
"0053326498";"CHATEAU DE BEL AIR";"Château de Bel Air";;;"33500";"33222";"Lalande-de-Pomerol";"01";"48396389800018";446373;6432802;"2154";-0.216543;44.947928;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326498"
"0005201232";"BUISSAN Bernard";Jeanneau;;;"33490";"33543";Verdelais;;"49917045400015";442767;6392878;"2154";-0.24145;44.587462;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201232"
"0053321275";"EARL VIGNOBLES PAILLET ERIC FILS";CHARDAVOINE;;;"33760";"33515";Soulignac;;"49009467900019";439624;6404828;"2154";-0.287276;44.693783;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321275"
"0005208824";"PRESSING JOHNSTON";"127, rue Croix de Seguey";;;"33000";"33062";Bordeaux;;"38063722300013";446373;6439610;"2154";-0.220062;45.009174;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208824"
"0005213380";"BRANGEON RECYCLAGE (ex SX ENVIRONNEMENT)";"4, Avenue d'Aquitaine";"Lieu dit Argenteyre";;"33560";"33397";"Sainte-Eulalie";"38";"39943571800065";425276;6428210;"2154";-0.481199;44.898567;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213380"
"0100040659";EPG;"Lieu-dit La Gragnodère";"CD 10";;"33810";"33004";Ambès;;"38016697500025";420205;6439561;"2154";-0.551837;44.998633;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100040659"
"0005207998";EPALIA;"Chemin de Courréjean";;;"33130";"33039";Bègles;;"33000087800034";420300;6416504;"2154";-0.537529;44.791288;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207998"
"0005200546";FESTAL;;;;"33000";"33063";Bordeaux;;;418307;6421638;"2154";-0.565631;44.836657;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200546"
"0005212411";"GAEC VIGNOBLES DUBOURG";"PIED D'ARGENT";;;"33410";"33299";Mourens;"01";"42180058200015";445118;6399073;"2154";-0.215034;44.644052;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212411"
"0053319983";"EARL LE FREGNE";;"Le Fregne";;"33540";"33105";Castelviel;;"35086598600011";450512;6400502;"2154";-0.147787;44.658862;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319983"
"0005213869";"LALANNE - ISDI";"Lieu dit Monfaucon";;;"33127";"33273";"Martignas-sur-Jalle";;"47010902600042";402922;6423678;"2154";-0.761315;44.84858;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213869"
"0003101242";"TERRES BORDELAISES";"CHATEAU PEYREDOULE";;;"33390";"33047";Berson;"01";"48183569200023";416793;6451341;"2154";-0.601908;45.103199;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101242"
"0005211628";"SIBA - Audenge";"ZA Nouvelle";;;"33980";"33019";Audenge;;"25330643500046";385533;6408135;"2154";-0.971227;44.701149;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211628"
"0005206488";"MAIRIE - Martignas";;;;"33127";"33273";"Martignas-sur-Jalle";;;401727;6422796;"2154";-0.775888;44.840134;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206488"
"0005207661";"CELODIS SARL";"Zone industrielle Auguste II";"Chemin de Grand Pas";;"33610";"33122";Cestas;;"48796889300015";406109;6414396;"2154";-0.715499;44.766463;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207661"
"0005205783";"GROUPE NAU (ex CIC)";"1 Impasse des Grives";;;"33750";"33049";"Beychac-et-Caillau";"46";"51040103700039";434495;6425831;"2154";-0.36324;44.880764;false;false;false;false;false;true;true;"Seveso seuil bas";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205783"
"0005213158";"AZURA RECYCLAGE";"AV DES GUERLANDES";"ZI DES GUERLANDES";;"33530";"33032";Bassens;"38";"80419967700019";420600;6431020;"2154";-0.541969;44.92197;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213158"
"0005211857";"SCE DU CHATEAU PUYFROMAGE";"CHATEAU PUYFROMAGE";;;"33570";"33386";"Saint-Cibard";"01";"31639291900015";461557;6430985;"2154";-0.023289;44.936981;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211857"
"0003102520";"SARL VIGNERONS DE GUITRES";"1159 RTE DES CHAPELLES";;;"33570";"33014";"Les Artigues-de-Lussac";"01";"44872582000022";451893;6436112;"2154";-0.148285;44.979708;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102520"
"0005213045";"XEROS ENVIRONNEMENT";"134, allée de Courbet";;;"33127";"33422";"Saint-Jean-d'Illac";;"78868999000018";405384;6419472;"2154";-0.727678;44.811805;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213045"
"0053321108";"SOC CIVILE AGRC CHATEAU D'ARGADENS";;"CHATEAU SALLE D'ARCHE";;"33490";"33367";"Saint-André-du-Bois";"01";"40301571200017";447050;6394785;"2154";-0.188508;44.606185;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321108"
"0003103885";"DUBOIS JEAN JACQUES";"Château CASSAGNE Haut Canon";;;"33126";"33451";"Saint-Michel-de-Fronsac";"01";"38952629400027";439344;6430511;"2154";-0.304368;44.924706;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103885"
"0005212800";"CHATEAU LA TOUR DE MONS";"CHATEAU DE LA TOUR DE MONS";"20 ROUTE DE MARSAC";;"33460";"33517";Soussans;"01";"40201372600029";409538;6446884;"2154";-0.691398;45.060095;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212800"
"0100285222";"LYCEE ROBERT BADINTER";"17 route de Camblanes";;;"33670";"33140";Créon;"84";"20005375900011";433951;6413351;"2154";-0.363393;44.768297;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100285222"
"0003106790";"POINT SERVICE AUTO";"306 avenue du Taillan Medoc";;;"33320";"33162";Eysines;"45";"39362426700034";412234;6426292;"2154";-0.645112;44.876019;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106790"
"0003106517";"SIPA AUTOMOBILES";"114-118 avenue des Pyrénées";;;"33140";"33550";"Villenave-d'Ornon";"45";"33858364400012";418500;6414500;"2154";-0.559122;44.772536;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106517"
"0005205435";"MAURICE LN ETS";"Cante Loup";;;"33450";"33433";"Saint-Loubès";"08";"32644554100039";427303;6432637;"2154";-0.458002;44.939189;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205435"
"0003103122";"SIAEPA du Cubzadais-Fronsadais - STEP";"STEP de Porto";;;"33240";"33366";"Saint-André-de-Cubzac";;;429368;6440670;"2154";-0.43628;45.012258;false;false;false;false;false;true;true;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103122"
"0005206003";"SBS (BOUGNON)";"La Tuilière";;;"33640";"33023";"Ayguemorte-les-Graves";;;424315;6407295;"2154";-0.481683;44.710067;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206003"
"0005212884";"SOCIETE CIVILE DU CHATEAU D'ARCINS";"CHATEAU D'ARCINS";;;"33460";"33010";Arcins;"01";"78175954300015";407021;6448286;"2154";-0.724178;45.071641;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212884"
"0005210327";"JEANNEAU  S.A.S.";"35 Rue Maurice Lévy";;;"33689";"33281";Mérignac;;;409190;6423602;"2154";-0.682027;44.850555;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005210327"
"0053326538";"SCEA VIGNOBLES JF TARRIDE";;"1 LD LIMONIER";;"33490";"33440";"Saint-Martial";"01";"43289860900016";447776;6397889;"2154";-0.180942;44.63437;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326538"
"0005201382";"SAS DISTILLERIE DOUENCE";"Route de la Merlande";;;"33330";"33546";VIGNONET;"20";"32849829000035";451438;6420536;"2154";-0.146182;44.839418;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201382"
"0005201242";"ANETT UN";"CHATEAU DE LA PRADE";;;"33650";"33448";"SAINT MEDARD D'EYRANS";"96";"37975368400057";422557;6405755;"2154";-0.502994;44.695516;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201242"
"0053314711";"CHATEAU LA FLEUR ST GEORGES";"CHATEAU LA FLEUR";"lieu dit Bertineau";;"33500";"33302";Néac;"01";"38188945000015";450646;6432810;"2154";-0.162414;44.949553;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053314711"
"0005205494";"CENTRE DE TRAITEMENT DE MATIERES VINICOLES";"LA FORET DE ROLAND";;;"33570";"33261";LUSSAC;"37";"43209503200012";455456;6437736;"2154";-0.10393;44.995588;false;false;false;false;false;true;true;"Non Seveso";true;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205494"
"0053321032";"EARL DES VIGNOBLES FRANCIS PETIT";MEVRET;;;"33710";"33341";Pugnac;"01";"41830867200017";425552;6448225;"2154";-0.488906;45.07871;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321032"
"0005208823";"SARL MSM INVEST";"345, av Maréchal de Lattre de Tassigny";;;"33000";"33063";Bordeaux;;"44441191200025";417958;6423461;"2154";-0.571086;44.852911;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208823"
"0100023001";"APEI PAPILLONS BLANCS";"19 Lieu Dit le Breuil";;;"33230";"33154";"Les Églisottes-et-Chalaures";;"78193151400207";460254;6448476;"2154";-0.048351;45.093899;false;false;false;false;false;false;false;;false;"UD 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100023001"
"0005205479";"GR VALADE";"Bordeaux Frêt";"Zone industrielle de Strasbourg";;"33520";"33075";Bruges;;"62205509300067";415119;6428364;"2154";-0.609818;44.895847;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205479"
"0005209475";INTERMARCHE;"5 avenue Paul Gaughin";;;"33138";"33229";Lanton;;"35261167700019";384183;6415805;"2154";-0.993141;44.769502;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209475"
"0005207334";"KLEPIERRE MANAGEMENT";"C/Direction C.C. Rive Droite";;;"33310";"33249";Lormont;"68";"56210021400690";422454;6424785;"2154";-0.514981;44.866635;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207334"
"0005212396";"CONSTANTIN A ET J";"LD GAILLOU";;;"33410";"33299";Mourens;"01";"38845268200015";445118;6399073;"2154";-0.215034;44.644052;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212396"
"0005200337";"DEVIAL (ex. ND LOGISTICS)";"5, Quai Alfred de Vial";"Zone Industrielle";;"33530";"33032";Bassens;"49";"37899289500037";421408;6428698;"2154";-0.530425;44.901411;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200337"
"0005205633";DUBERNET;"Complexe de la Viande";"Quai de Paludate";;"33000";"33063";Bordeaux;;;419184;6420743;"2154";-0.554036;44.828963;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205633"
"0005209249";"SCEA BLOM";Larouderas;;;"33124";"33002";Aillas;;"41049652500016";456412;6381070;"2154";-0.063914;44.486151;false;false;false;false;false;false;false;;false;"DDPP 33";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209249"
"0003102556";"GPMB - H45";"Hangar 45";"Accès n°5 de la zone Portuaire de Bassens Aval";;"33530";"33032";Bassens;;"78180414100021";420976;6429595;"2154";-0.536401;44.909305;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102556"
"0005207738";"LA COMPAGNIE DES VERGERS";"Lieu dit Siguenie Nord";"Château Baby";;"33220";"33369";"Saint-André-et-Appelles";"01";"80320153200022";477880;6416344;"2154";0.190097;44.810679;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207738"
"0005203625";"ATLANTIC ROUTE";Chollet;;;"33760";"33175";Frontenac;"42";"39759527300012";449140;6408793;"2154";-0.169275;44.732951;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203625"
"0100011815";SMICVAL;"Zone d'activité les Pins";;;"33860";"33351";Reignac;"38";"25330661700015";421268;6467376;"2154";-0.554244;45.249257;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100011815"
"0003104291";"SARL LARRIEU Daniel";"Chemin de Meyney";;;"33140";"33080";Cadaujac;;"52305943400010";420973;6411660;"2154";-0.526294;44.747991;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104291"
"0005207549";"MAIRIE - St Aubin de Médoc";"lieu dit Lande de Tourneau";;;"33160";"33376";"Saint-Aubin-de-Médoc";"92";"41870259300017";405313;6431516;"2154";-0.735779;44.920091;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207549"
"0005207617";"BORDEAUX METROPOLE - déchetterie";"rue André SARREAU";;;"33520";"33075";Bruges;"84";"24330031600011";414235;6427643;"2154";-0.620585;44.888998;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207617"
"0005212368";"EARL VIGNOBLES GIRARD";"170 BLAZY";;;"33760";"33008";"Porte-de-Benauge";"01";"50802700000019";442304;6402170;"2154";-0.252098;44.670872;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212368"
"0053319906";"VIGNOBLES VINCENT LATASTE";;"CHATEAU LARDILEY";;"33410";"33081";"CADILLAC-SUR-GARONNE";"01";"39509018600010";437669;6398997;"2154";-0.308846;44.640598;false;false;false;false;false;false;false;;false;"DDPP 33";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319906"
"0005208570";EDITRANS;"Zone Industrielle des 2 Esteys";"Avenue des Guerlandes";;"33530";"33032";Bassens;;"43217700400046";421928;6429095;"2154";-0.524068;44.905191;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208570"
"0005211708";"LYCEE DES METIERS LEONARD DE VINCI";"24, rue du Collège Technique";;;"33294";"33056";Blanquefort;"85";"19330018300012";414329;6430278;"2154";-0.620926;44.912736;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211708"
"0100027926";"MATHIEU LACOMBE";"LA COUDRE";;;"33620";"33439";"SAINT-MARIENS";"43";"44128186200025";432999;6453949;"2154";-0.397483;45.133123;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100027926"
"0005208335";"EDISUD Transport";"Liougey Sud";;;"33980";"33019";Audenge;;;384570;6407973;"2154";-0.983265;44.699256;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208335"
"0003104925";"EPDM AQUITAINE";"5 allée Félix Nadar";;;"33700";"33281";Mérignac;"46";"51027268500023";408904;6421709;"2154";-0.684525;44.83341;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104925"
"0005203725";"HERAUD JEAN PIERRE";"LES CORDES";;;"33860";"33380";"Val-de-Livenne";;;419764;6472001;"2154";-0.576065;45.290248;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203725"
"0053325044";"DUPRAT JEAN LUC";"La Dusseaude";;;"33540";"33283";Mesterrieux;;"34401993000017";460840;6398326;"2154";-0.01656;44.642915;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325044"
"0003105818";"D2M (SARL)";"Avenue des Guerlandes";"ZI des 2 Esteys";;"33530";"33032";Bassens;;"79198492500028";421928;6429095;"2154";-0.524068;44.905191;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105818"
"0005205429";"BCE (BETON CONTROLE ESTUAIRE)ex.LANDES DE CRIMEE";"La Pouyère";;;"33990";"33300";"Naujac-sur-Mer";"43";"39502621400027";386534;6471012;"2154";-0.998785;45.267007;false;false;false;true;false;false;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205429"
"0003102395";"REXEL FRANCE (ARGAN)";"Lieu-dit Les Pins de Jarry";"Chemin de Saint Eloi de Noyon";;"33610";"33122";Cestas;;"30930461605851";404189;6408158;"2154";-0.736007;44.70955;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102395"
"0005213773";"LECLERC SAS BLAYE DISTRIBUTION";"La Gruppe";"Rue Sociondeau - VC 101";;"33390";"33100";Cars;"47";"31922755900014";415813;6454205;"2154";-0.616021;45.128556;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213773"
"0053318678";"SCA DU CHATEAU MIREFLEURS";"23 CHEMIN DU LOUP";;;"33370";"33554";Yvrac;"01";"78203979600019";425569;6425863;"2154";-0.476183;44.877573;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318678"
"0005206077";"PORTE ENTREPRISE TP";Anglumeau;;;"33450";"33207";Izon;"43";"39360574600022";435951;6428999;"2154";-0.346519;44.909818;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206077"
"0003107038";"SAS DESTINATION";"Chemin de Saint Eloi de Noyon";;;"33610";"33122";Cestas;"46";"42503961700047";404630;6408439;"2154";-0.730613;44.712265;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107038"
"0005212854";"SECAPRESS SA";"19 place Pey Berland";;;"33000";"33063";Bordeaux;"93";"30801900900122";417491;6421784;"2154";-0.57603;44.837638;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212854"
"0005204891";"HEIDELBERG MATERIALS France Granulats";"Les Landes, Banquet, Menjourian, ...";;;"33720";"33452";"Saint-Michel-de-Rieufret";"08";"57216565201419";427854;6400328;"2154";-0.433222;44.648799;false;false;false;true;false;false;true;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204891"
"0053320885";"SCEA DU CHATEAU DE LUSSAC";;"15, rue Lincent";;"33570";"33261";Lussac;;"78193565500014";455853;6432657;"2154";-0.096369;44.950034;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320885"
"0005200359";"SAIPOL SA";"5, avenue Bellerive des Moines";;;"33530";"33032";Bassens;"10";"38802115600079";420739;6430260;"2154";-0.539778;44.91519;false;false;false;false;false;true;true;"Seveso seuil bas";true;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200359"
"0005212951";"MADAME JOSETTE GAVERINA";"CHATEAU TOUR DU FOUSSAT";;;"33540";"33105";Castelviel;"01";"50931900000014";451019;6402134;"2154";-0.142215;44.673725;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212951"
"0005213882";"Société BORDELAISE VALORISATION MATERIAUX";"Lieu dit Hestigeac Est";"193 Avenue Marcel Dassault";;"33700";"33281";Mérignac;"38";"42234525600016";405054;6423042;"2154";-0.733982;44.843771;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation sans titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213882"
"0005200768";"BORDELAISE DE MATERIAUX ENROBES (BME)";"Avenue Aristide Bergès";"Parc d'activité de la Jacquotte";;"33270";"33167";Floirac;"23";"46720015000010";421427;6420073;"2154";-0.525308;44.823842;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200768"
"0005200773";"DRB ENVIRONNEMENT";"Le Palua";"Route de Saillans";"Parcelles cadastrales AD 64, 233, 235 et 237";"33126";"33174";Fronsac;"45";"47970349800010";442339;6431479;"2154";-0.266951;44.934535;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200773"
"0100237650";"MEDAN SA";"75 AV RENE ANTOUNE";;;"33320";"33162";Eysines;"46";"31512831400012";411924;6425921;"2154";-0.648816;44.872553;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100237650"
"0053320947";"SCEA VIGNOBLES DANIEL NICOLAS ROUX";;"1, Coulonge";;"33410";"33299";Mourens;;"44868824200016";447052;6399512;"2154";-0.19089;44.648707;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320947"
"0005200373";"SUEZ RV SUD OUEST";"Chemin de Courrejean";;;"33130";"33039";Bègles;"38";"33523048800066";420191;6417050;"2154";-0.539215;44.796155;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200373"
"0053318231";"EARL VIGNOBLES ANNE MARIE GILLET";"CHATEAU LA BERTRANDE";;;"33410";"33308";Omet;"01";"39203033400016";439627;6400405;"2154";-0.284916;44.653999;false;false;false;false;false;false;false;;false;"DDPP 33";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318231"
